route,routes_trained_on,intercept,hour,temp,precip,snow,windspeed,fenway_event,garden_event,r_squared,mse,rmse
"('70088', '70078')",217,846.1118641564901,-25.193406272357375,-47.69445155476693,16.05661955093654,-57.58537930463159,-21.32549920688654,12.711512619960294,29.97114569841665,-0.060934949492628565,68308.00348027315,261.3579986919726
"('70088', '70080')",217,722.411422838801,-28.063786609072427,-35.58383617416318,21.932513788993358,-49.419199856727005,-3.5444840530286967,3.964198581899754,24.149269233026388,-0.06896773039770565,54561.31051747051,233.58362638993023
"('70088', '70082')",326,737.0186945405048,-71.31907656940668,-59.97140590173068,-9.548279061121775,-25.075687040011037,33.48034820580546,-2.1640168725855915,18.279513100924266,0.02256550180610062,190330.91271316423,436.2693121377714
"('70088', '70084')",326,347.1827211203776,-55.46501633297438,-26.211887404402447,0.8267148712193393,-11.650918730918516,40.34786746951433,1.3420169705236802,17.47484591879026,-0.04922339039044177,62945.917710524634,250.89025032975002
"('70088', '70086')",450,155.16695310535923,9.593986915209822,89.93163193666513,17.60815915094544,-5.484576896907951,-11.09266955445159,-22.001940775527334,12.619613172227858,0.1188753760322282,211951.53487271437,460.38194455551184
"('70089', '70091')",6809,56.0362162353064,0.3533402924798569,-0.6989116454172785,0.18265984518885703,0.3603328128688499,0.46424729337167314,0.14054573286545166,0.02384053658594476,0.005119640740267384,87.87397998438199,9.374112223799221
"('70089', '70093')",6796,213.03064921170832,3.657683138054931,3.4977360124579047,0.31028047124836067,0.8301998677365553,-1.9480506999359546,4.100586626553673,-0.8707880752203718,-0.03730382599677706,1378.8929969106528,37.13344849203549
"('70089', '70091')",582,57.082366972201484,0.617990812591487,-1.5804723545119936,0.06810346381068089,0.08551863612620461,0.2940144689827604,0.291719269656625,-0.4761271207419049,0.01792154131996082,57.72031713830179,7.597388836850579
"('70089', '70093')",581,222.78118671017322,5.544836548713021,19.532521895818945,-1.0856033914100303,4.83628590910641,9.772170667391746,-1.4358448226090705,-9.241732166749834,0.04336084310653976,25388.37394726594,159.3372961590159
"('70090', '70061')",6266,2922.2161647740522,-30.74881027858783,13.27457381864184,-12.9112776728827,2.5330846746097233,2.13032459293628,29.388147629144804,14.957437389623482,0.009939340042802058,145576.14053700858,381.54441489426705
"('70090', '70064')",6247,2684.3198687031404,-39.43525056389931,27.50878983705963,-22.99943532043312,-0.12871321095287902,8.990472659685183,26.20243560673729,19.508101772525784,0.01843728300903691,162812.61705488412,403.5004548385096
"('70090', '70066')",6258,2554.9468473900165,-40.73816991585946,30.525650410640736,-20.955037849713058,-0.21195818846153225,10.143453564830127,24.316260112135005,19.135310972841697,0.028849666726022294,104333.75919650125,323.0073670932309
"('70090', '70068')",6330,2368.752726012578,-48.5938468913739,27.537983471762004,-11.634626547273063,-0.5346657821623471,10.83083406012378,24.56935179073023,17.39723575501287,0.03893896892350268,102074.87955479736,319.4915954368712
"('70090', '70070')",6737,1926.9401615754625,-47.7648849874141,17.104481346751296,-16.423635102105905,-1.2826674999003227,10.801306689630385,25.191166616589808,16.145512588587952,0.01570569322892401,139782.17592123843,373.8745456984715
"('70090', '70072')",6740,1759.6042004194328,-45.0709481161473,24.057877417092776,-15.557487478544545,-1.206011400206954,9.412823423709582,23.12468490603993,14.479311868755019,0.018738895362140018,104689.09089490697,323.55693609457205
"('70090', '70074')",6742,1487.5137805818595,-40.38639293240062,27.362434524988874,-10.059464086976591,-0.3503357654577506,18.32191234758059,20.996817769684498,11.799250959179421,0.03850459602167622,75135.17397792381,274.10796044245745
"('70090', '70076')",6879,1232.4533932158886,-27.062940245158504,34.09015272797238,-7.3507339003324095,-0.13018364488699108,13.82290086324916,14.105874239556988,9.889570759616408,0.05259109001043494,56035.53965511641,236.7182706406846
"('70090', '70078')",6890,1097.528259203962,-3.719458521054156,29.427568444792403,-8.626914812240916,0.2694993247775077,12.646967593555619,12.853230123377333,3.601090229911815,0.035932123226955714,33662.5893849943,183.473674910038
"('70090', '70080')",6890,955.6481347046678,0.740905861166217,16.63647481832642,-5.061198002893716,0.5000118270103664,8.860976626257738,9.943896328739505,-0.2747473283232402,0.021953450206502634,27885.45557802316,166.9893876209598
"('70090', '70082')",6880,766.1182550234678,-1.5974539899795224,9.764254192714482,-3.9428459530179922,1.1648638900307957,8.29958236391207,5.990599717750227,1.3839827496325743,0.017374594142743005,20991.69226821023,144.8851002284577
"('70090', '70084')",6909,495.4795751424679,1.1427254184270483,9.35536934072919,-3.895388178455999,1.0542092148576974,5.630994189227536,5.428715052591536,-0.7242305422132578,0.007353040205549721,15934.253001311798,126.23095104336257
"('70090', '70086')",6921,304.04192822110826,0.43887105808931653,4.126981487125374,-1.111025507254203,0.5842226943857578,3.1247616161852636,2.1087161668100736,-1.3115895715883195,-0.0025590783290987407,8970.945358012556,94.71507460807153
"('70090', '70088')",6927,155.9201489111032,-0.10988743127972413,2.153025965742015,-0.6428637816649986,0.12770148518397334,0.5912473449605783,0.550289534563172,-0.8696128504968024,0.010371626797915257,3396.15130571236,58.27650732252543
"('70090', '70061')",211,3157.045936441195,-178.24714046279956,-188.79198795407012,198.91582117936622,-66.35537785436149,-65.70538086829214,39.32327532795727,254.2197459980091,-0.021798855011590623,258338.65842815762,508.2702612077138
"('70090', '70064')",209,2850.487053266893,-138.78559524185926,-180.66623318404885,234.17732110098405,-131.9657963063534,-114.91936248425986,36.54559056249962,251.8547921790543,-0.0625822731054968,253382.74520025813,503.3713790038704
"('70090', '70066')",210,2721.5279887336446,-154.95955009267288,-187.4575373028197,234.47699956076656,-131.65300258633974,-101.30814462682184,39.37781673085071,251.07816698867293,-0.13531648828681608,187715.70724333028,433.2617075663741
"('70090', '70068')",210,2515.9953013260515,-139.599633985631,-171.93842832422172,245.42352060331368,-165.30209361033826,-104.43815401723609,35.92792203863723,248.47258905784594,-0.16843791488797866,183023.48969120008,427.8124468633423
"('70090', '70070')",210,2042.6145867643556,-113.02482430158642,-151.90686193951757,244.93065691621152,-160.02521015536703,-81.49256816385368,34.88546490637213,137.65411965912057,0.06323904867828356,1439477.5799874398,1199.7823052485146
"('70090', '70072')",213,1900.5530438097983,-99.98026786997112,-137.2722508242051,190.21327335659097,-138.80862052367124,-131.48986561077857,26.140385466979446,245.7269272790448,-0.5081881990681814,159103.95751663676,398.8783743406463
"('70090', '70074')",213,1600.5456658243288,-76.7163696337556,-121.02506704585349,197.10564416083028,-133.05662191372366,-158.38471414770095,18.56680083280291,247.5214899878141,-0.7119194293946816,148919.22250607205,385.90053447238455
"('70090', '70076')",218,1271.306652696671,-90.61188794826397,-108.18155322224808,197.17729695663655,-138.7614916446462,-59.14864987329307,26.570820607816266,56.872366405329004,0.06182360833927836,133706.00641356944,365.6583192183236
"('70090', '70078')",217,1090.9257279660687,-29.303356250966637,-46.44936233933007,153.6494775658739,-102.47827655534934,-17.62237047630189,12.681904427533354,25.347513230086143,0.010462713934875079,90961.02786244794,301.5974599734685
"('70090', '70080')",217,965.3985487480512,-31.805728651260534,-33.492245608146064,159.3240047203425,-93.44483687334197,0.13028320825632989,3.8456576804205347,19.623386812956205,-0.002752795069772329,79281.75748557223,281.57016440946336
"('70090', '70082')",326,1005.243672123121,-53.61798888495317,-54.22888526413309,96.39581376044508,-78.64717904292604,30.26674092429343,-6.129628069372711,20.468038738143235,0.11218879055452691,203813.94818071483,451.4575818177327
"('70090', '70084')",326,612.5613762120967,-43.96061611439092,-13.949743011160919,107.04388732838335,-64.96191551845013,39.761929217594805,-4.291854307527149,16.75722795958884,0.10526613177483313,75891.58085050469,275.48426606705635
"('70090', '70086')",450,422.7978353442455,18.381925623698304,111.74293174214469,8.757087993663287,-7.05446186923518,-13.539652957462607,-28.88424245202549,24.599711777427203,-0.0018341523131299997,181369.69941121715,425.875215774782
"('70090', '70088')",477,159.88694415106866,-1.9701314989701657,-1.2046128448186726,2.1582483388573013,-1.5280237678583768,2.123325879365998,-0.4912157054425308,1.731894110854861,-0.009933383522040984,167167.44345575132,408.86115425135625
"('70091', '70093')",6802,102.07462914512774,-4.019715546227949,1.4210569707720346,-1.0142995173017808,0.2769432869607234,-3.359511622252446,4.149842703250516,-0.9049734819750324,-0.011956009557281932,1356.6219761019584,36.83234958704045
"('70091', '70093')",582,109.7527030614444,3.990606507612265,22.627868873908454,-1.3411722901814576,4.851916596901489,9.22508285686604,13.210635063260957,-7.06007898003473,-0.02894700639031189,2067.6089520005667,45.47096823249497
"('70092', '70061')",6262,2996.074612123452,-24.35549708067482,12.695664979210356,-16.986775396040684,3.7200060880880064,3.072071330199123,28.371888485070265,17.867140442562985,0.011455880194733425,143670.43127445254,379.03882555017043
"('70092', '70064')",6243,2759.316106468691,-36.94895792896552,28.036278255337244,-22.52630371012149,0.6308636387121068,10.814499792413036,22.695122810872554,16.89039666382403,0.027523070915200787,146609.7666303296,382.89654820895106
"('70092', '70066')",6254,2627.4594187466,-42.9832809293597,32.530365351826376,-19.025352356618995,0.7567834094891994,6.356975097594601,25.91239682611044,21.42768720954535,0.010824848831392342,118075.29539606014,343.6208599547765
"('70092', '70068')",6326,2442.188469771154,-47.66692592043481,26.95505959299114,-11.000774002862586,0.3707690907408515,7.199691755888765,26.706127134479395,16.040420178010827,0.03069380798419874,128024.91421053684,357.8056933735639
"('70092', '70070')",6731,2005.5194436263291,-45.57529511582848,23.363718810793728,-15.44268973730001,-0.2608101941704164,11.991826614091302,22.406048051675228,14.504944737824808,0.020208768649637943,99155.79922757024,314.89013834601144
"('70092', '70072')",6734,1832.039050238827,-48.35664434530744,23.125048328911888,-17.11790957644878,-0.21871569149507786,9.15746862951799,21.795162943770748,15.645163894870183,0.006619568202873682,113614.38237269997,337.0673261719385
"('70092', '70074')",6736,1560.1977024827218,-45.256374965097294,22.93233429276432,-9.108479228175794,0.46166842488207704,16.27044068882913,20.27427071367584,12.127072309827412,0.02566708439668075,93150.46530639914,305.2056115250818
"('70092', '70076')",6873,1306.6385167600536,-25.155639417195097,33.35130704506413,-7.226159000533595,0.3684946514177434,12.695908436046054,15.261457937137317,7.382103828945532,0.05094808149651364,68430.64027031702,261.59250805464023
"('70092', '70078')",6884,1170.8770787298224,-2.8406599750410977,27.66078147956621,-8.304847150342797,1.0216737283218371,12.622118744713191,15.522332099490999,2.9900738010246783,0.026669020271452792,42856.2308613872,207.0174651119736
"('70092', '70080')",6884,1029.4295423541664,-0.7381930439452422,16.121861786654474,-5.3575873993035925,1.2272507458838335,8.729475674925848,12.09101257529397,0.2386885618937633,0.008783566198557247,33766.47421426773,183.75656237062046
"('70092', '70082')",6874,840.1225017418019,-2.049956518742929,7.838650079771904,-3.438340439913804,1.575008185132361,7.160383563114953,8.59017507643587,0.9588003904831712,0.015097950397528925,24393.404361845576,156.1838799679582
"('70092', '70084')",6903,569.537684578252,2.0322425546760052,9.393457232588775,-3.4277950297286033,1.4661480207982152,5.406222584830311,3.4099981096577623,-0.8010901570188516,0.008668446587482115,15525.217052250964,124.6002289414067
"('70092', '70086')",6915,378.7467803220001,1.006738075966749,2.7634226389879926,-0.8656362421282314,0.825307059550959,2.4698758342202067,0.9748018119597502,-0.8226109528748862,0.009060547059359658,5562.615609697821,74.58294449602953
"('70092', '70088')",6921,229.96194206848693,0.5248739821039509,1.8229727616459805,-0.46001907479695336,0.4510565232328607,1.7120883559816225,0.45388990571589455,-1.0846876728268142,0.0016726981383176076,3137.52007553389,56.01357045871911
"('70092', '70090')",6929,49.12859833229856,0.049633716277304736,-0.261643216727749,0.15181422130743466,0.1868207920302761,-0.20222274527104112,0.03649138800255684,0.027264784909108164,-0.0009555660708504554,78.37866695068911,8.853172705346323
"('70092', '70061')",210,3188.771229114562,-146.24050180377725,-196.25316517827912,250.49605863945553,-86.38086648340537,-42.5754226571768,36.98425227873581,141.50085280638183,0.0699837916711391,1512797.3064773856,1229.958253957176
"('70092', '70064')",208,2929.6747249007562,-154.0919170904358,-172.41407072486646,236.56182347322942,-131.13626606571572,-108.06345954910114,33.06771850682847,238.5859007280574,-0.1505630350858389,141355.40145395615,375.97260731861326
"('70092', '70066')",209,2800.8771875040757,-136.7013652732529,-197.68392712142935,235.00157599638302,-133.5324247631144,-119.44640713527366,41.050182159213364,251.43479595872998,-0.10880198590845835,195316.9153750515,441.9467336399846
"('70092', '70068')",209,2595.8672901292466,-120.87455319408849,-182.0367344757545,245.83203315743046,-167.28365371887764,-122.95040647507145,37.465172029303176,248.50907552847048,-0.13787439208437835,190587.3012198055,436.5630552621299
"('70092', '70070')",209,2121.542568326593,-102.16004909391893,-165.02536029548222,245.9053424898752,-161.50663219896646,-90.7057637095141,38.36718693437033,137.8798180785385,0.06496064481326624,1444384.2626538442,1201.8253877555776
"('70092', '70072')",212,1978.886690190729,-100.20250658482938,-155.06754541000157,172.31008932109123,-125.07067173243661,-134.8581216901419,42.95921037595457,238.0627084109375,-0.21019571210588062,126974.86394530209,356.3353251437501
"('70092', '70074')",212,1672.568575262645,-77.97690734400886,-136.65638328380328,182.0910954325308,-120.25395889214495,-157.3668032057143,29.20291556481037,241.0423920271151,-0.22698418392616082,117085.9902350184,342.17830181795335
"('70092', '70076')",217,1340.9843398799942,-96.65944769347632,-110.40056468788663,199.5496354790218,-139.33547314313137,-52.347936896645535,28.15163412526974,51.204580188583904,2.6871134058858992e-05,144381.51046712138,379.9756708884417
"('70092', '70078')",216,1170.2401312088791,-31.045376767876544,-51.05663367592532,155.24575249917535,-104.77539402560102,-18.905098025651668,14.13269905679125,41.79863018144432,0.048199771259157864,32300.544278312183,179.72352177250528
"('70092', '70080')",216,1045.957696788898,-35.031940185406754,-38.94263169001647,160.6317088546767,-96.30485058055119,0.08950696186870033,5.4994155014607395,35.85639121808916,0.02384396514904752,27358.6920227683,165.4046312010891
"('70092', '70082')",325,1094.8120910567795,-61.16809095866983,-64.91137726425507,95.27404045762316,-79.0217833659461,41.61246207913477,-3.2606433114305604,22.105798429370484,0.07937065998137471,150758.65335750554,388.27651661864064
"('70092', '70084')",325,696.7614316762703,-47.25501627779592,-19.21919602445567,106.60486556206001,-64.92441360749667,49.57974796601833,-2.6072730137741598,17.889292823871283,0.09954358099524718,61436.55807552435,247.8639910828605
"('70092', '70086')",449,490.9136572487537,-0.0929289008331027,99.13782141639905,15.003980415420092,-7.306923103432304,2.5883695489899736,-24.825050106500793,32.19767246675838,0.03546775446606021,287478.8047010914,536.1704996557451
"('70092', '70088')",475,236.40362739546055,-2.1721517406281783,-3.300586516113915,5.965611845082209,-2.148006573719338,3.3591017112123662,-0.1981126184477165,1.899293540063117,-0.010842161514489579,172056.17260911915,414.7965436320789
"('70092', '70090')",477,52.08487886885195,-0.6428068746653973,1.5651330611753507,1.9121928884760324,-0.4234211267170516,2.7953867776780514,-0.41456088962574167,-0.3136294483330998,-1.2333749826236082,37.90361322747397,6.1565910394855665
"('70094', '70061')",6249,3219.8646878566356,-23.699430731338353,18.104031319997123,-14.557878809628445,3.2778893389345782,3.5664933501898846,23.703003021655555,15.476396035641528,0.013247107746199083,224167.19316019592,473.4629797145664
"('70094', '70064')",6230,2981.5165199531393,-43.32360622077251,34.712161167934866,-18.50091343169877,1.4887212383595536,7.6857674617434215,16.672123124983372,21.572283406336908,0.020635304929632614,197397.98507521255,444.2949302830413
"('70094', '70066')",6240,2849.8554536552206,-39.253224408478594,35.58665397597101,-16.99275669258671,0.5553837356464639,8.931527093670121,19.919548529916913,16.72349644803883,0.024118072641392985,209143.9205188472,457.32255631976784
"('70094', '70068')",6313,2665.804491161798,-47.059163509674285,36.65406543339627,-12.206336194141926,0.850959274337565,12.568150980778118,16.063697335916856,17.744962418317463,0.02456401288004073,189894.65074100197,435.7690337105219
"('70094', '70070')",6715,2226.807286104222,-46.13226260749611,29.559509439016146,-15.623644829256866,1.4481914019892304,13.468526134985918,19.552234691098192,16.123761380354225,0.009095022018392296,165653.53769478138,407.0055745254374
"('70094', '70072')",6718,2053.49391661541,-42.00736900579151,34.03192783993153,-12.636668390574748,1.4566248412123168,9.797209354950684,15.576311282548154,12.539752622881494,0.01992038504768323,163605.24956661917,404.4814576301603
"('70094', '70074')",6720,1782.2149074202434,-44.77300032604765,32.47583913045367,-9.028690804074653,2.741842567063999,18.47056582497056,16.607257310828956,16.241885979966945,0.009236275161270013,170632.53659722174,413.07691365800355
"('70094', '70076')",6850,1525.1876796458055,-27.019200661051954,43.55045590696069,-8.567611937567431,0.7173265912133484,13.675301131390553,11.94243283129363,5.585997314332232,0.019868973105418686,132128.0931644591,363.4942821619882
"('70094', '70078')",6863,1391.9704379173982,-2.2715907230854455,40.00029520501835,-7.92736806182902,1.8547955016214848,13.395230303902519,8.482484070639996,-0.5849534335303019,0.003456184135836815,102819.09079625571,320.65416073435836
"('70094', '70080')",6864,1250.7485377596493,0.053957782667731144,26.60469413573429,-3.768726870217397,1.90552430930149,9.283202617947149,6.022308206629561,-3.200316418147139,0.00023644075706608092,98489.42703226858,313.8302519392746
"('70094', '70082')",6853,1061.0820190749635,-0.07515463453391609,18.264874369170148,-3.275986559418468,2.7865696642764677,7.628911938113385,3.017854065726455,0.6473639885550639,0.004867250623475261,90577.6572388706,300.96122215141037
"('70094', '70084')",6881,789.8934193050653,2.7098329386178617,19.801848305332918,-1.87102893712943,2.2908605176844925,4.167499465107951,-1.7695617492621816,0.011095176050428535,-0.0034856501538533813,74780.460080038,273.46016177870956
"('70094', '70086')",6890,599.3170847963877,2.822921356915531,11.993555427290328,-0.3404366219899595,1.6347121045325728,3.715117327277097,-4.958040140121099,0.6476463557914478,-0.0006261712435648992,67934.57104826997,260.64261172776406
"('70094', '70088')",6895,450.4875650560141,-0.19391713411034664,14.30849938000724,0.5837148601236168,1.434822410773885,1.8609389114793466,-5.421149949838354,-2.7526764314498973,-0.008404790842052368,65466.74621693184,255.86470295242336
"('70094', '70090')",6900,269.6680544230303,1.253857162973665,7.612611129056784,0.8298278324831694,1.0649814804926772,2.8701785099874684,-3.232945820227674,-0.8912314634856919,0.0009936576758520221,63682.01193003688,252.35295110229418
"('70094', '70092')",6928,162.33643507807435,0.9262493545113748,9.856773565103847,-0.7239773092284323,0.39633394267828925,0.5704392783061618,-6.476383219005767,0.3725482722598459,-0.00023688592318382717,57098.120169821224,238.95212945236798
"('70094', '70061')",211,3403.609597917782,-169.7817839360871,-174.1373107628736,144.12363084077137,66.90559073369005,-65.38774905066487,29.701143491864826,268.7737416363373,0.11855028667110956,244595.1749878016,494.5656427490709
"('70094', '70064')",209,3106.4833590523385,-153.66533800763446,-171.0457018690186,170.0617596143593,76.19276557220752,-104.20391240793003,30.08542242110974,269.62797112820425,-0.39729286799973407,403192.61228590604,634.9744973508039
"('70094', '70066')",210,2986.867145143585,-175.4762989687554,-185.01113130169682,168.50953384000078,75.04175561572922,-91.80866896976494,34.0056301751391,268.0308124083091,-0.7569092307699716,349921.82541578606,591.5419050378308
"('70094', '70068')",210,2781.5992356576066,-161.72863507452618,-171.42460020812575,177.64897074895137,40.778148062209,-95.07149086268589,30.995468011447734,265.55961729409796,-0.6766809288244366,321787.07781835925,567.2627943187877
"('70094', '70070')",210,2302.104326087918,-131.62761584099715,-149.65993070155668,176.64853346111894,50.79817766686526,-65.38503929079354,30.830032530818755,152.78482104800923,0.004846462667080997,1635821.6877264702,1278.9924502226236
"('70094', '70072')",213,2166.077063249728,-104.64523765136907,-144.48566501976222,179.69367883389597,-38.3655846848479,-146.69267785324234,22.180202914811616,283.1819524409247,-0.8693693946316274,231240.7312358612,480.87496424316083
"('70094', '70074')",213,1868.8555261756758,-88.46356315615859,-132.02987134145425,186.50186782922208,-31.23559289298789,-161.71526256853713,16.71090436771409,281.9359766453621,-1.7894470125693434,180589.21092821087,424.9578931237904
"('70094', '70076')",218,1532.707621465157,-98.31847621696342,-95.97516552130782,214.03672169947617,-36.66897739854788,-36.4477096565419,20.211543185638366,64.0057746115585,-0.26889470507906466,260096.661719878,509.99672716584956
"('70094', '70078')",217,1353.455593938623,-37.9430518074808,-46.62429851657529,189.39165542654058,-132.47819263058085,-16.12091313708803,6.619578024033141,41.57366595056244,-0.12267994234805157,156628.14885878412,395.76274314137265
"('70094', '70080')",217,1230.6922155000104,-38.6516193178454,-37.082570778970535,194.03212237087953,-128.25690149228095,1.472721207935038,-1.4226826996235271,35.02413876187114,-0.12550916938908552,148062.73420537502,384.7892074959679
"('70094', '70082')",326,1245.348980868057,-61.44626538211982,-56.55675375536606,111.08639701312202,-98.05765320457441,45.53791709847148,-7.94141146868309,26.248616099330704,0.006123776353153865,257839.40125312173,507.77889012159784
"('70094', '70084')",326,853.289038886681,-53.91626961636053,-14.803583266761677,119.88918138468637,-83.5994420038154,54.74564600126091,-6.699099561414385,21.320674581310765,-0.07491471402060434,134398.88515802854,366.6045351029206
"('70094', '70086')",452,666.1763050758926,10.651147513736035,78.9963729743173,31.280980671327807,-22.970164070803637,-21.16109967761902,-27.4702700759376,-3.9995412177549454,0.07009275217708111,272361.35814223555,521.8825137348784
"('70094', '70088')",476,425.9867546688444,-3.0050654979111835,-10.449426040247698,24.177359900448916,-15.216294267196822,-14.3079688933802,-4.740551882794076,5.269637352970913,-0.045709391679563005,26366.741719802543,162.37839055675647
"('70094', '70090')",478,233.24697151400397,0.8631924227773742,2.4099796212151006,6.86953732982334,-10.339625494155074,-20.36219219098998,-5.961309968960757,11.470890493228728,-0.026014781750078875,35579.16663958074,188.62440626700655
"('70094', '70092')",479,120.7341797281173,-4.546822998601998,5.223650990877538,6.230861106179074,-8.713657582103902,-18.687983570029953,-5.972342485677964,11.329466435935977,-0.01232145297935383,36714.0238254343,191.6090389972099
"('70095', '70097')",6715,632.0502859818354,-16.17744629553875,103.55966220117777,-13.332448475311661,-1.7891674932172452,21.944458087840715,1.7933801329700891,-2.4440586994917197,0.27038050462323693,28291.309727408418,168.20020727516484
"('70095', '70099')",6710,784.4531286951162,-16.912795697970775,105.9205318728427,-13.30441366525043,-1.6162419027926784,26.783294949114396,-2.121984592866667,-1.1275326970181965,0.27489434001626667,31709.910835838633,178.0727683724792
"('70095', '70101')",6707,1078.1706138877119,-22.874759233343053,136.9261796293212,-19.11469103042748,-2.8413075747540795,38.60761468573817,-0.12236095598874641,-0.2586327293995936,0.23233523627914232,58401.77034276685,241.66458230937948
"('70095', '70103')",6705,1297.9654658493037,-23.462887514031195,137.80612899312132,-19.31830644640243,-2.901197530553976,38.7700908550981,0.7602618195080666,-1.2336027312126134,0.2044427772990145,71023.78610655208,266.50288198545263
"('70095', '70105')",6704,1694.7298791346534,-19.68975051880151,131.6286865370957,-15.668328363428902,-3.996618458981948,37.72805497173475,-0.6203395493910477,-2.7475858535427875,0.11659335783422953,115525.18212701248,339.88995590780917
"('70095', '70097')",439,506.0505675853402,-4.475689234997094,79.819355307819,-24.726764619762182,-0.8926675967432054,-12.917304302729796,13.96913703411442,-1.8166527555286862,0.5244236777236477,9100.531226105266,95.39670448241525
"('70095', '70099')",436,645.3502389990316,-4.234299870435859,86.52549354282071,-24.34093755278173,-0.7215812485803674,-12.1667589463813,12.313200360255626,1.5621607915184441,0.47461272699891666,10920.628936555404,104.50181307783805
"('70095', '70101')",436,911.4555389425083,-7.909794154412467,108.03983327146946,-36.878021956450056,-2.957425399606662,-20.154150515691526,15.934849811938799,10.978328823024427,0.36444730886073384,27624.44245596729,166.20602412658602
"('70095', '70103')",436,1129.1118969363465,-9.009729501772602,106.95026779307679,-37.446602818269625,-4.223362036373581,-19.42824185026093,15.603718486439144,14.987672212657685,0.27487591706518466,33474.54559767327,182.96050283510172
"('70095', '70105')",433,1516.8286029222004,-1.60293658403908,105.27733279670501,-41.17876273685632,-4.241520546614376,-18.31164943467043,15.15917591493173,11.823183561595933,0.1404386316972931,40774.56484247808,201.92712755466533
"('70096', '70061')",6283,2549.575855172679,10.443636075856451,6.064267968807709,-7.609739709543827,4.110556734581804,-2.1846181809575453,17.254177535743864,15.008116591091026,-0.016629061297256387,55329.089024563196,235.2213617522082
"('70096', '70064')",6243,2301.9347719910525,2.966764289408172,21.95347794911717,-11.912438059405849,-2.5919470719125552,1.1296112358397172,14.058452822460122,11.146271956522114,0.0326219483291027,77382.3252763639,278.17678781013325
"('70096', '70066')",6243,2172.342334338006,1.883570834621962,22.140176693910348,-11.512139914718382,-2.794678689250838,0.617618416610676,13.560285080438009,11.1595424326995,0.03241545030171222,71715.26042790404,267.79705082002687
"('70096', '70068')",6540,1996.4974542402938,-1.496308323462036,20.02587772818106,-14.574958258687374,-3.3570782830546335,2.6956663479415743,15.73265502553847,7.801800930327147,0.026824399621161454,49997.59881339438,223.60142846903815
"('70096', '70070')",6738,1555.6653349026928,-3.031097636713853,17.66634326610761,-15.305510430689399,-3.2975288890224994,0.8332601836799522,11.869319918104761,8.966004287756679,0.01900760164373161,54070.42819172115,232.53048873582395
"('70096', '70072')",6741,1391.7157852156208,-0.07486793142568411,21.435916302047424,-15.116121654639826,-2.5556197021049627,2.564370787525503,15.196917499876308,3.612219648649699,0.015074148491104888,40009.00282558655,200.02250579768904
"('70096', '70074')",6748,1121.5953989680859,-2.9338440916359105,23.043534099168795,-10.555966351384654,-2.6452648094411466,7.252839652834491,13.24934592397883,4.022090394631,0.032416105843878884,32940.61997169542,181.4955095083496
"('70096', '70076')",6877,875.144134783818,-3.1037180082478972,28.061347726496912,-9.906755617502027,-1.7661844752835845,6.062438273233274,10.122564182937772,1.7465336313664572,0.06401379081626246,25028.334066273645,158.20345782021846
"('70096', '70078')",6884,753.7428984002431,0.23646767464160445,18.677190811485183,-6.191362899865682,-1.105554303754378,5.024100094683059,9.529712739895665,0.3320908921353052,0.042781170190116735,15153.47112604227,123.09943592901745
"('70096', '70080')",6887,613.4926643536543,0.3128292900951008,7.897266418227525,-3.948218650053213,-0.031101384584971428,2.7453223454844737,5.93555227852358,-0.3317987214081235,0.016984164511192446,7944.1312287931005,89.12985598997173
"('70096', '70082')",6878,430.92529920337194,1.3700691194535164,1.9368324697005175,-1.5293280049736429,0.32502561122147644,1.245190474816762,1.1990222626386697,-0.7678460008629457,0.0004946508041592246,4584.208999842878,67.70678695553998
"('70096', '70084')",6894,173.31527476710679,0.5799136186663664,-0.35307225647871565,-0.8577328431593202,-0.41539963858144696,-0.48773991181592297,1.212754993066863,-0.12152835350926963,0.00010500683985315007,1135.6431082997638,33.699304270262964
"('70096', '70061')",154,2615.477149843374,-49.25885471593822,-130.5130399582681,-15.26990463987006,-12.557346596438325,56.602329543467825,0.0,42.91366233023848,0.1807890016131113,77983.0160342767,279.25439304382786
"('70096', '70064')",152,2327.1656400386123,-19.17853429848871,-120.79003434362706,-12.648496458767404,-13.11640622775326,-17.13765716260491,0.0,69.61063755890406,0.26780599910139424,54326.35329726712,233.0801435070502
"('70096', '70066')",152,2194.221095366873,-25.638908920560258,-116.67188980707093,-12.40894369990928,-12.238729952506766,-15.427084770381953,0.0,63.17193449500733,0.26821572952710016,51418.51051437971,226.7565004897979
"('70096', '70068')",153,2012.0554757709726,-27.270481607692222,-122.78406714663154,-17.21342717655873,-9.285476977507958,-0.4808234594639913,0.0,35.88873045565642,0.059459097436956876,18844.122800196226,137.273897009578
"('70096', '70070')",154,1561.0424932336746,-18.125282611776708,-95.79314797914381,-13.637797791149964,-9.917013151557901,-10.469726138695933,0.0,19.917228788891528,0.1871227478687284,57853.8951581286,240.52836663921494
"('70096', '70072')",154,1393.4844034095652,-7.155804076503859,-83.03440713728936,-11.064915989964767,-8.622267797029831,-24.21313961226209,0.0,20.44360510214255,0.15101092119878623,57511.862956762954,239.81631086471776
"('70096', '70074')",154,1098.6301361602723,-8.179113453924757,-79.76446205561892,-14.715959200252662,-13.602802348506085,-57.76454976347574,0.0,33.815070735185266,0.07243037986255507,41834.47042239168,204.53476580374223
